i,k,st,state_gen
120,ng,52,1
121,ng,52,1
122,ng,52,1
123,ng,52,1
124,ng,52,1
125,ng,52,1
126,ng,52,1
127,ng,52,1
128,ng,52,1
129,ng,52,1
130,ng,52,1
131,ng,52,1
132,ng,52,1
133,ng,52,1
134,ng,52,1
135,ng,52,1
136,ng,52,1
137,ng,52,1
138,ng,52,1
139,ng,52,1
140,ng,52,1
141,ng,52,1
142,ng,52,1
143,ng,52,1
144,ng,52,1
145,ng,52,1
146,ng,52,1
147,ng,52,1
148,ng,52,1
149,ng,52,1
150,ng,52,1
1,ng,53,0
2,ng,53,1
3,ng,53,1
4,ng,53,1
5,ng,53,1
6,ng,53,1
7,ng,53,1
8,ng,53,1
9,ng,53,1
10,ng,53,1
11,ng,53,1
12,ng,53,1
13,ng,53,1
14,ng,53,1
15,ng,53,1
16,ng,53,1
17,ng,53,1
18,ng,53,1
19,ng,53,1
20,ng,53,1
21,ng,53,1
22,ng,53,1
23,ng,53,1
24,ng,53,1
25,ng,53,1
26,ng,53,1
27,ng,53,1
28,ng,53,1
29,ng,53,1
30,ng,53,1
31,ng,53,1
32,ng,53,1
33,ng,53,1
34,ng,53,1
35,ng,53,1
36,ng,53,1
37,ng,53,1
38,ng,53,1
39,ng,53,1
40,ng,53,1
41,ng,53,1
42,ng,53,1
43,ng,53,1
44,ng,53,1
45,ng,53,1
46,ng,53,1
47,ng,53,1
48,ng,53,1
49,ng,53,1
50,ng,53,1
51,ng,53,1
52,ng,53,1
53,ng,53,1
54,ng,53,1
55,ng,53,1
56,ng,53,1
57,ng,53,1
58,ng,53,1
59,ng,53,1
60,ng,53,1
61,ng,53,1
62,ng,53,1
63,ng,53,1
64,ng,53,1
65,ng,53,1
66,ng,53,1
67,ng,53,1
68,ng,53,1
69,ng,53,1
70,ng,53,1
71,ng,53,1
72,ng,53,1
73,ng,53,1
74,ng,53,1
75,ng,53,1
76,ng,53,1
77,ng,53,1
78,ng,53,1
79,ng,53,1
80,ng,53,1
81,ng,53,1
82,ng,53,1
83,ng,53,1
84,ng,53,1
85,ng,53,1
86,ng,53,1
87,ng,53,1
88,ng,53,1
89,ng,53,1
90,ng,53,1
91,ng,53,1
92,ng,53,1
93,ng,53,1
94,ng,53,1
95,ng,53,1
96,ng,53,1
97,ng,53,1
98,ng,53,1
99,ng,53,1
100,ng,53,1
101,ng,53,0
102,ng,53,1
103,ng,53,1
104,ng,53,1
105,ng,53,1
106,ng,53,1
107,ng,53,1
108,ng,53,1
109,ng,53,1
110,ng,53,1
111,ng,53,1
112,ng,53,1
113,ng,53,1
114,ng,53,1
115,ng,53,1
116,ng,53,1
117,ng,53,1
118,ng,53,1
119,ng,53,1
120,ng,53,1
121,ng,53,1
122,ng,53,1
123,ng,53,1
124,ng,53,1
125,ng,53,1
126,ng,53,0
127,ng,53,1
128,ng,53,1
129,ng,53,1
130,ng,53,1
131,ng,53,1
132,ng,53,1
133,ng,53,1
134,ng,53,1
135,ng,53,1
136,ng,53,1
137,ng,53,1
138,ng,53,1
139,ng,53,1
140,ng,53,1
141,ng,53,1
142,ng,53,1
143,ng,53,1
144,ng,53,1
145,ng,53,1
146,ng,53,1
147,ng,53,1
148,ng,53,1
149,ng,53,1
150,ng,53,1
1,ng,54,0
2,ng,54,1
3,ng,54,1
4,ng,54,1
5,ng,54,1
6,ng,54,1
7,ng,54,1
8,ng,54,1
9,ng,54,1
10,ng,54,1
11,ng,54,1
12,ng,54,1
13,ng,54,1
14,ng,54,1
15,ng,54,1
16,ng,54,1
17,ng,54,1
18,ng,54,1
19,ng,54,1
20,ng,54,1
21,ng,54,1
22,ng,54,1
23,ng,54,1
24,ng,54,1
25,ng,54,1
26,ng,54,1
27,ng,54,1
28,ng,54,1
29,ng,54,1
30,ng,54,1
31,ng,54,1
32,ng,54,1
33,ng,54,1
34,ng,54,1
35,ng,54,1
36,ng,54,1
37,ng,54,1
38,ng,54,1
39,ng,54,1
40,ng,54,1
41,ng,54,1
42,ng,54,1
43,ng,54,1
44,ng,54,1
45,ng,54,1
46,ng,54,1
47,ng,54,1
48,ng,54,1
49,ng,54,1
50,ng,54,1
51,ng,54,1
52,ng,54,1
53,ng,54,1
54,ng,54,1
55,ng,54,1
56,ng,54,1
57,ng,54,1
58,ng,54,1
59,ng,54,1
60,ng,54,1
61,ng,54,1
62,ng,54,1
63,ng,54,1
64,ng,54,1
65,ng,54,1
66,ng,54,1
67,ng,54,1
68,ng,54,1
69,ng,54,1
70,ng,54,1
71,ng,54,1
72,ng,54,1
73,ng,54,1
74,ng,54,1
75,ng,54,1
76,ng,54,1
77,ng,54,1
78,ng,54,1
79,ng,54,1
80,ng,54,1
81,ng,54,1
82,ng,54,1
83,ng,54,1
84,ng,54,1
85,ng,54,1
86,ng,54,1
87,ng,54,1
88,ng,54,1
89,ng,54,1
90,ng,54,1
91,ng,54,1
92,ng,54,1
93,ng,54,1
94,ng,54,1
95,ng,54,1
96,ng,54,1
97,ng,54,1
98,ng,54,1
99,ng,54,1
100,ng,54,1
101,ng,54,0
102,ng,54,1
103,ng,54,1
104,ng,54,1
105,ng,54,1
106,ng,54,1
107,ng,54,1
108,ng,54,1
109,ng,54,1
110,ng,54,1
111,ng,54,1
112,ng,54,1
113,ng,54,1
114,ng,54,1
115,ng,54,1
116,ng,54,1
117,ng,54,1
118,ng,54,1
119,ng,54,1
120,ng,54,1
121,ng,54,1
122,ng,54,1
123,ng,54,1
124,ng,54,1
125,ng,54,1
126,ng,54,1
127,ng,54,1
128,ng,54,1
129,ng,54,1
130,ng,54,1
131,ng,54,1
132,ng,54,1
133,ng,54,1
134,ng,54,1
135,ng,54,1
136,ng,54,1
137,ng,54,1
138,ng,54,1
139,ng,54,1
140,ng,54,1
141,ng,54,1
142,ng,54,1
143,ng,54,1
144,ng,54,1
145,ng,54,1
146,ng,54,1
147,ng,54,1
148,ng,54,1
149,ng,54,1
150,ng,54,1
1,ng,55,0
2,ng,55,1
3,ng,55,1
4,ng,55,1
5,ng,55,1
6,ng,55,1
7,ng,55,1
8,ng,55,1
9,ng,55,1
10,ng,55,1
11,ng,55,1
12,ng,55,1
13,ng,55,1
14,ng,55,1
15,ng,55,1
16,ng,55,1
17,ng,55,1
18,ng,55,1
19,ng,55,1
20,ng,55,1
21,ng,55,1
22,ng,55,1
23,ng,55,1
24,ng,55,1
25,ng,55,1
26,ng,55,1
27,ng,55,1
28,ng,55,1
29,ng,55,1
30,ng,55,1
31,ng,55,1
32,ng,55,1
33,ng,55,1
34,ng,55,1
35,ng,55,1
36,ng,55,1
37,ng,55,1
38,ng,55,1
39,ng,55,1
40,ng,55,1
41,ng,55,1
42,ng,55,1
43,ng,55,1
44,ng,55,1
45,ng,55,1
46,ng,55,1
47,ng,55,1
48,ng,55,1
49,ng,55,1
50,ng,55,1
51,ng,55,1
52,ng,55,1
53,ng,55,1
54,ng,55,1
55,ng,55,1
56,ng,55,1
57,ng,55,1
58,ng,55,1
59,ng,55,1
60,ng,55,1
61,ng,55,1
62,ng,55,1
63,ng,55,1
64,ng,55,1
65,ng,55,1
66,ng,55,1
67,ng,55,1
68,ng,55,1
69,ng,55,1
70,ng,55,1
71,ng,55,1
72,ng,55,1
73,ng,55,1
74,ng,55,1
75,ng,55,1
76,ng,55,1
77,ng,55,1
78,ng,55,1
79,ng,55,1
80,ng,55,1
81,ng,55,1
82,ng,55,1
83,ng,55,1
84,ng,55,1
85,ng,55,1
86,ng,55,1
87,ng,55,1
88,ng,55,1
89,ng,55,1
90,ng,55,1
91,ng,55,1
92,ng,55,1
93,ng,55,1
94,ng,55,1
95,ng,55,1
96,ng,55,1
97,ng,55,1
98,ng,55,1
99,ng,55,1
100,ng,55,1
101,ng,55,0
102,ng,55,1
103,ng,55,1
104,ng,55,1
105,ng,55,1
106,ng,55,1
107,ng,55,1
108,ng,55,1
109,ng,55,1
110,ng,55,1
111,ng,55,1
112,ng,55,1
113,ng,55,1
114,ng,55,1
115,ng,55,1
116,ng,55,1
117,ng,55,1
118,ng,55,1
119,ng,55,1
120,ng,55,1
121,ng,55,1
122,ng,55,1
123,ng,55,1
124,ng,55,1
125,ng,55,1
126,ng,55,1
127,ng,55,1
128,ng,55,1
129,ng,55,1
130,ng,55,1
131,ng,55,1
132,ng,55,1
133,ng,55,1
134,ng,55,1
135,ng,55,1
136,ng,55,1
137,ng,55,1
138,ng,55,1
139,ng,55,1
140,ng,55,1
141,ng,55,1
142,ng,55,1
143,ng,55,1
144,ng,55,1
145,ng,55,1
146,ng,55,1
147,ng,55,1
148,ng,55,1
149,ng,55,1
150,ng,55,1
1,ng,56,0
2,ng,56,1
3,ng,56,1
4,ng,56,1
5,ng,56,1
6,ng,56,1
7,ng,56,1
8,ng,56,1
9,ng,56,1
10,ng,56,1
11,ng,56,1
12,ng,56,1
13,ng,56,1
14,ng,56,1
15,ng,56,1
16,ng,56,1
17,ng,56,1
18,ng,56,1
19,ng,56,1
20,ng,56,1
21,ng,56,1
22,ng,56,1
23,ng,56,1
24,ng,56,1
25,ng,56,1
26,ng,56,1
27,ng,56,1
28,ng,56,1
29,ng,56,1
30,ng,56,1
31,ng,56,1
32,ng,56,1
33,ng,56,1
34,ng,56,1
35,ng,56,1
36,ng,56,1
37,ng,56,1
38,ng,56,1
39,ng,56,1
40,ng,56,1
41,ng,56,1
42,ng,56,1
43,ng,56,1
44,ng,56,1
45,ng,56,1
46,ng,56,1
47,ng,56,1
48,ng,56,1
49,ng,56,1
50,ng,56,1
51,ng,56,1
52,ng,56,1
53,ng,56,1
54,ng,56,1
55,ng,56,1
56,ng,56,1
57,ng,56,1
58,ng,56,1
59,ng,56,1
60,ng,56,1
61,ng,56,1
62,ng,56,1
63,ng,56,1
64,ng,56,1
65,ng,56,1
66,ng,56,1
67,ng,56,1
68,ng,56,1
69,ng,56,1
70,ng,56,1
71,ng,56,1
72,ng,56,1
73,ng,56,1
74,ng,56,1
75,ng,56,1
76,ng,56,1
77,ng,56,1
78,ng,56,1
79,ng,56,1
80,ng,56,1
81,ng,56,1
82,ng,56,1
83,ng,56,1
84,ng,56,1
85,ng,56,1
86,ng,56,1
87,ng,56,1
88,ng,56,1
89,ng,56,1
90,ng,56,1
91,ng,56,1
92,ng,56,1
93,ng,56,1
94,ng,56,1
95,ng,56,1
96,ng,56,1
97,ng,56,1
98,ng,56,1
99,ng,56,1
100,ng,56,1
101,ng,56,1
102,ng,56,1
103,ng,56,1
104,ng,56,1
105,ng,56,1
106,ng,56,1
107,ng,56,1
108,ng,56,1
109,ng,56,1
110,ng,56,1
111,ng,56,1
112,ng,56,1
113,ng,56,1
114,ng,56,1
115,ng,56,1
116,ng,56,1
117,ng,56,1
118,ng,56,1
119,ng,56,1
120,ng,56,1
121,ng,56,1
122,ng,56,1
123,ng,56,1
124,ng,56,1
125,ng,56,1
126,ng,56,0
127,ng,56,1
128,ng,56,1
129,ng,56,1
130,ng,56,1
131,ng,56,1
132,ng,56,1
133,ng,56,1
134,ng,56,1
135,ng,56,1
136,ng,56,1
137,ng,56,1
138,ng,56,1
139,ng,56,1
140,ng,56,1
141,ng,56,1
142,ng,56,1
143,ng,56,1
144,ng,56,1
145,ng,56,1
146,ng,56,1
147,ng,56,1
148,ng,56,1
149,ng,56,1
150,ng,56,1
1,ng,57,0
2,ng,57,1
3,ng,57,1
4,ng,57,1
5,ng,57,1
6,ng,57,1
7,ng,57,1
8,ng,57,1
9,ng,57,1
10,ng,57,1
11,ng,57,1
12,ng,57,1
13,ng,57,1
14,ng,57,1
15,ng,57,1
16,ng,57,1
17,ng,57,1
18,ng,57,1
19,ng,57,1
20,ng,57,1
21,ng,57,1
22,ng,57,1
23,ng,57,1
24,ng,57,1
25,ng,57,1
26,ng,57,1
27,ng,57,1
28,ng,57,1
29,ng,57,1
30,ng,57,1
31,ng,57,1
32,ng,57,1
33,ng,57,1
34,ng,57,1
35,ng,57,1
36,ng,57,1
37,ng,57,1
38,ng,57,1
39,ng,57,1
40,ng,57,1
41,ng,57,1
42,ng,57,1
43,ng,57,1
44,ng,57,1
45,ng,57,1
46,ng,57,1
47,ng,57,1
48,ng,57,1
49,ng,57,1
50,ng,57,1
51,ng,57,1
52,ng,57,1
53,ng,57,1
54,ng,57,1
55,ng,57,1
56,ng,57,1
57,ng,57,1
58,ng,57,1
59,ng,57,1
60,ng,57,1
61,ng,57,1
62,ng,57,1
63,ng,57,1
64,ng,57,1
65,ng,57,1
66,ng,57,1
67,ng,57,1
68,ng,57,1
69,ng,57,1
70,ng,57,1
71,ng,57,1
72,ng,57,1
73,ng,57,1
74,ng,57,1
75,ng,57,1
76,ng,57,1
77,ng,57,1
78,ng,57,1
79,ng,57,1
80,ng,57,1
81,ng,57,1
82,ng,57,1
83,ng,57,1
84,ng,57,1
85,ng,57,1
86,ng,57,1
87,ng,57,1
88,ng,57,1
89,ng,57,1
90,ng,57,1
91,ng,57,1
92,ng,57,1
93,ng,57,1
94,ng,57,1
95,ng,57,1
96,ng,57,1
97,ng,57,1
98,ng,57,1
99,ng,57,1
100,ng,57,1
101,ng,57,1
102,ng,57,1
103,ng,57,1
104,ng,57,1
105,ng,57,1
106,ng,57,1
107,ng,57,1
108,ng,57,1
109,ng,57,1
110,ng,57,1
111,ng,57,1
112,ng,57,1
113,ng,57,1
114,ng,57,1
115,ng,57,1
116,ng,57,1
117,ng,57,1
118,ng,57,1
119,ng,57,1
120,ng,57,1
121,ng,57,1
122,ng,57,1
123,ng,57,1
124,ng,57,1
125,ng,57,1
126,ng,57,0
127,ng,57,1
128,ng,57,1
129,ng,57,1
130,ng,57,1
131,ng,57,1
132,ng,57,1
133,ng,57,1
134,ng,57,1
135,ng,57,1
136,ng,57,1
137,ng,57,1
138,ng,57,1
139,ng,57,1
140,ng,57,1
141,ng,57,1
142,ng,57,1
143,ng,57,1
144,ng,57,1
145,ng,57,1
146,ng,57,1
147,ng,57,1
148,ng,57,1
149,ng,57,1
150,ng,57,1
1,ng,58,0
2,ng,58,1
3,ng,58,1
4,ng,58,1
5,ng,58,1
6,ng,58,1
7,ng,58,1
8,ng,58,1
9,ng,58,1
10,ng,58,1
11,ng,58,1
12,ng,58,1
13,ng,58,1
14,ng,58,1
15,ng,58,1
16,ng,58,1
17,ng,58,1
18,ng,58,1
19,ng,58,1
20,ng,58,1
21,ng,58,1
22,ng,58,1
23,ng,58,1
24,ng,58,1
25,ng,58,1
26,ng,58,1
27,ng,58,1
28,ng,58,1
29,ng,58,1
30,ng,58,1
31,ng,58,1
32,ng,58,1
33,ng,58,1
34,ng,58,1
35,ng,58,1
36,ng,58,1
37,ng,58,1
38,ng,58,1
39,ng,58,1
40,ng,58,1
41,ng,58,1
42,ng,58,1
43,ng,58,1
44,ng,58,1
45,ng,58,1
46,ng,58,1
47,ng,58,1
48,ng,58,1
49,ng,58,1
50,ng,58,1
51,ng,58,1
52,ng,58,1
53,ng,58,1
54,ng,58,1
55,ng,58,1
56,ng,58,1
57,ng,58,1
58,ng,58,1
59,ng,58,1
60,ng,58,1
61,ng,58,1
62,ng,58,1
63,ng,58,1
64,ng,58,1
65,ng,58,1
66,ng,58,1
67,ng,58,1
68,ng,58,1
69,ng,58,1
70,ng,58,1
71,ng,58,1
72,ng,58,1
73,ng,58,1
74,ng,58,1
75,ng,58,1
76,ng,58,1
77,ng,58,1
78,ng,58,1
79,ng,58,1
80,ng,58,1
81,ng,58,1
82,ng,58,1
83,ng,58,1
84,ng,58,1
85,ng,58,1
86,ng,58,1
87,ng,58,1
88,ng,58,1
89,ng,58,1
90,ng,58,1
91,ng,58,1
92,ng,58,1
93,ng,58,1
94,ng,58,1
95,ng,58,1
96,ng,58,1
97,ng,58,1
98,ng,58,1
99,ng,58,1
100,ng,58,1
101,ng,58,1
102,ng,58,1
103,ng,58,1
104,ng,58,1
105,ng,58,1
106,ng,58,1
107,ng,58,1
108,ng,58,1
109,ng,58,1
110,ng,58,1
111,ng,58,1
112,ng,58,1
113,ng,58,1
114,ng,58,1
115,ng,58,1
116,ng,58,1
117,ng,58,1
118,ng,58,1
119,ng,58,1
120,ng,58,1
121,ng,58,1
122,ng,58,1
123,ng,58,1
124,ng,58,1
125,ng,58,1
126,ng,58,1
127,ng,58,1
128,ng,58,1
129,ng,58,1
130,ng,58,1
131,ng,58,1
132,ng,58,1
133,ng,58,1
134,ng,58,1
135,ng,58,1
136,ng,58,1
137,ng,58,1
138,ng,58,1
139,ng,58,1
140,ng,58,1
141,ng,58,1
142,ng,58,1
143,ng,58,1
144,ng,58,1
145,ng,58,1
146,ng,58,1
147,ng,58,1
148,ng,58,1
149,ng,58,1
150,ng,58,1
1,ng,59,1
2,ng,59,1
3,ng,59,1
4,ng,59,1
5,ng,59,1
6,ng,59,1
7,ng,59,1
8,ng,59,1
9,ng,59,1
10,ng,59,1
11,ng,59,1
12,ng,59,1
13,ng,59,1
14,ng,59,1
15,ng,59,1
16,ng,59,1
17,ng,59,1
18,ng,59,1
19,ng,59,1
20,ng,59,1
21,ng,59,1
22,ng,59,1
23,ng,59,1
24,ng,59,1
25,ng,59,1
26,ng,59,0
27,ng,59,1
28,ng,59,1
29,ng,59,1
30,ng,59,1
31,ng,59,1
32,ng,59,1
33,ng,59,1
34,ng,59,1
35,ng,59,1
36,ng,59,1
37,ng,59,1
38,ng,59,1
39,ng,59,1
40,ng,59,1
41,ng,59,1
42,ng,59,1
43,ng,59,1
44,ng,59,1
45,ng,59,1
46,ng,59,1
47,ng,59,1
48,ng,59,1
49,ng,59,1
50,ng,59,1
51,ng,59,0
52,ng,59,1
53,ng,59,1
54,ng,59,1
55,ng,59,1
56,ng,59,1
57,ng,59,1
58,ng,59,1
59,ng,59,1
60,ng,59,1
61,ng,59,1
62,ng,59,1
63,ng,59,1
64,ng,59,1
65,ng,59,1
66,ng,59,1
67,ng,59,1
68,ng,59,1
69,ng,59,1
70,ng,59,1
71,ng,59,1
72,ng,59,1
73,ng,59,1
74,ng,59,1
75,ng,59,1
76,ng,59,0
77,ng,59,1
78,ng,59,1
79,ng,59,1
80,ng,59,1
81,ng,59,1
82,ng,59,1
83,ng,59,1
84,ng,59,1
85,ng,59,1
86,ng,59,1
87,ng,59,1
88,ng,59,1
89,ng,59,1
90,ng,59,1
91,ng,59,1
92,ng,59,1
93,ng,59,1
94,ng,59,1
95,ng,59,1
96,ng,59,1
97,ng,59,1
98,ng,59,1
99,ng,59,1
100,ng,59,1
101,ng,59,1
102,ng,59,1
103,ng,59,1
104,ng,59,1
105,ng,59,1
106,ng,59,1
107,ng,59,1
108,ng,59,1
109,ng,59,1
110,ng,59,1
111,ng,59,1
112,ng,59,1
113,ng,59,1
114,ng,59,1
115,ng,59,1
116,ng,59,1
117,ng,59,1
118,ng,59,1
119,ng,59,1
120,ng,59,1
121,ng,59,1
122,ng,59,1
123,ng,59,1
124,ng,59,1
125,ng,59,1
126,ng,59,1
127,ng,59,1
128,ng,59,1
129,ng,59,1
130,ng,59,1
131,ng,59,1
132,ng,59,1
133,ng,59,1
134,ng,59,1
135,ng,59,1
136,ng,59,1
137,ng,59,1
138,ng,59,1
139,ng,59,1
140,ng,59,1
141,ng,59,1
142,ng,59,1
143,ng,59,1
144,ng,59,1
145,ng,59,1
146,ng,59,1
147,ng,59,1
148,ng,59,1
149,ng,59,1
150,ng,59,1
1,ng,60,1
2,ng,60,1
3,ng,60,1
4,ng,60,1
5,ng,60,1
6,ng,60,1
7,ng,60,1
8,ng,60,1
9,ng,60,1
10,ng,60,1
11,ng,60,1
12,ng,60,1
13,ng,60,1
14,ng,60,1
15,ng,60,1
16,ng,60,1
17,ng,60,1
18,ng,60,1
19,ng,60,1
20,ng,60,1
21,ng,60,1
22,ng,60,1
23,ng,60,1
24,ng,60,1
25,ng,60,1
26,ng,60,0
27,ng,60,1
28,ng,60,1
29,ng,60,1
30,ng,60,1
31,ng,60,1
32,ng,60,1
33,ng,60,1
34,ng,60,1
35,ng,60,1
36,ng,60,1
37,ng,60,1
38,ng,60,1
39,ng,60,1
40,ng,60,1
41,ng,60,1
42,ng,60,1
43,ng,60,1
44,ng,60,1
45,ng,60,1
46,ng,60,1
47,ng,60,1
48,ng,60,1
49,ng,60,1
50,ng,60,1
51,ng,60,0
52,ng,60,1
53,ng,60,1
54,ng,60,1
55,ng,60,1
56,ng,60,1
57,ng,60,1
58,ng,60,1
59,ng,60,1
60,ng,60,1
61,ng,60,1
62,ng,60,1
63,ng,60,1
64,ng,60,1
65,ng,60,1
66,ng,60,1
67,ng,60,1
68,ng,60,1
69,ng,60,1
70,ng,60,1
71,ng,60,1
72,ng,60,1
73,ng,60,1
74,ng,60,1
75,ng,60,1
76,ng,60,1
77,ng,60,1
78,ng,60,1
79,ng,60,1
80,ng,60,1
81,ng,60,1
82,ng,60,1
83,ng,60,1
84,ng,60,1
85,ng,60,1
86,ng,60,1
87,ng,60,1
88,ng,60,1
89,ng,60,1
90,ng,60,1
91,ng,60,1
92,ng,60,1
93,ng,60,1
94,ng,60,1
95,ng,60,1
96,ng,60,1
97,ng,60,1
98,ng,60,1
99,ng,60,1
100,ng,60,1
101,ng,60,0
102,ng,60,1
103,ng,60,1
104,ng,60,1
105,ng,60,1
106,ng,60,1
107,ng,60,1
108,ng,60,1
109,ng,60,1
110,ng,60,1
111,ng,60,1
112,ng,60,1
113,ng,60,1
114,ng,60,1
115,ng,60,1
116,ng,60,1
117,ng,60,1
118,ng,60,1
119,ng,60,1
120,ng,60,1
121,ng,60,1
122,ng,60,1
123,ng,60,1
124,ng,60,1
125,ng,60,1
126,ng,60,1
127,ng,60,1
128,ng,60,1
129,ng,60,1
130,ng,60,1
131,ng,60,1
132,ng,60,1
133,ng,60,1
134,ng,60,1
135,ng,60,1
136,ng,60,1
137,ng,60,1
138,ng,60,1
139,ng,60,1
140,ng,60,1
141,ng,60,1
142,ng,60,1
143,ng,60,1
144,ng,60,1
145,ng,60,1
146,ng,60,1
147,ng,60,1
148,ng,60,1
149,ng,60,1
150,ng,60,1
1,ng,61,1
2,ng,61,1
3,ng,61,1
4,ng,61,1
5,ng,61,1
6,ng,61,1
7,ng,61,1
8,ng,61,1
9,ng,61,1
10,ng,61,1
11,ng,61,1
12,ng,61,1
13,ng,61,1
14,ng,61,1
15,ng,61,1
16,ng,61,1
17,ng,61,1
18,ng,61,1
19,ng,61,1
20,ng,61,1
21,ng,61,1
22,ng,61,1
23,ng,61,1
24,ng,61,1
25,ng,61,1
26,ng,61,0
27,ng,61,1
28,ng,61,1
29,ng,61,1
30,ng,61,1
31,ng,61,1
32,ng,61,1
33,ng,61,1
34,ng,61,1
35,ng,61,1
36,ng,61,1
37,ng,61,1
38,ng,61,1
39,ng,61,1
40,ng,61,1
41,ng,61,1
42,ng,61,1
43,ng,61,1
44,ng,61,1
45,ng,61,1
46,ng,61,1
47,ng,61,1
48,ng,61,1
49,ng,61,1
50,ng,61,1
51,ng,61,0
52,ng,61,1
53,ng,61,1
54,ng,61,1
55,ng,61,1
56,ng,61,1
57,ng,61,1
58,ng,61,1
59,ng,61,1
60,ng,61,1
61,ng,61,1
62,ng,61,1
63,ng,61,1
64,ng,61,1
65,ng,61,1
66,ng,61,1
67,ng,61,1
68,ng,61,1
69,ng,61,1
70,ng,61,1
71,ng,61,1
72,ng,61,1
73,ng,61,1
74,ng,61,1
75,ng,61,1
76,ng,61,1
77,ng,61,1
78,ng,61,1
79,ng,61,1
80,ng,61,1
81,ng,61,1
82,ng,61,1
83,ng,61,1
84,ng,61,1
85,ng,61,1
86,ng,61,1
87,ng,61,1
88,ng,61,1
89,ng,61,1
90,ng,61,1
91,ng,61,1
92,ng,61,1
93,ng,61,1
94,ng,61,1
95,ng,61,1
96,ng,61,1
97,ng,61,1
98,ng,61,1
99,ng,61,1
100,ng,61,1
101,ng,61,1
102,ng,61,1
103,ng,61,1
104,ng,61,1
105,ng,61,1
106,ng,61,1
107,ng,61,1
108,ng,61,1
109,ng,61,1
110,ng,61,1
111,ng,61,1
112,ng,61,1
113,ng,61,1
114,ng,61,1
115,ng,61,1
116,ng,61,1
117,ng,61,1
118,ng,61,1
119,ng,61,1
120,ng,61,1
121,ng,61,1
122,ng,61,1
123,ng,61,1
124,ng,61,1
125,ng,61,1
126,ng,61,0
127,ng,61,1
128,ng,61,1
129,ng,61,1
130,ng,61,1
131,ng,61,1
132,ng,61,1
133,ng,61,1
134,ng,61,1
135,ng,61,1
136,ng,61,1
137,ng,61,1
138,ng,61,1
139,ng,61,1
140,ng,61,1
141,ng,61,1
142,ng,61,1
143,ng,61,1
144,ng,61,1
145,ng,61,1
146,ng,61,1
147,ng,61,1
148,ng,61,1
149,ng,61,1
150,ng,61,1
1,ng,62,1
2,ng,62,1
3,ng,62,1
4,ng,62,1
5,ng,62,1
6,ng,62,1
7,ng,62,1
8,ng,62,1
9,ng,62,1
10,ng,62,1
11,ng,62,1
12,ng,62,1
13,ng,62,1
14,ng,62,1
15,ng,62,1
16,ng,62,1
17,ng,62,1
18,ng,62,1
19,ng,62,1
20,ng,62,1
21,ng,62,1
22,ng,62,1
23,ng,62,1
24,ng,62,1
25,ng,62,1
26,ng,62,0
27,ng,62,1
28,ng,62,1
29,ng,62,1
30,ng,62,1
31,ng,62,1
32,ng,62,1
33,ng,62,1
34,ng,62,1
35,ng,62,1
36,ng,62,1
37,ng,62,1
38,ng,62,1
39,ng,62,1
40,ng,62,1
41,ng,62,1
42,ng,62,1
43,ng,62,1
44,ng,62,1
45,ng,62,1
46,ng,62,1
47,ng,62,1
48,ng,62,1
49,ng,62,1
50,ng,62,1
51,ng,62,0
52,ng,62,1
53,ng,62,1
54,ng,62,1
55,ng,62,1
56,ng,62,1
57,ng,62,1
58,ng,62,1
59,ng,62,1
60,ng,62,1
61,ng,62,1
62,ng,62,1
63,ng,62,1
64,ng,62,1
65,ng,62,1
66,ng,62,1
67,ng,62,1
68,ng,62,1
69,ng,62,1
70,ng,62,1
71,ng,62,1
72,ng,62,1
73,ng,62,1
74,ng,62,1
75,ng,62,1
76,ng,62,1
77,ng,62,1
78,ng,62,1
79,ng,62,1
80,ng,62,1
81,ng,62,1
82,ng,62,1
83,ng,62,1
84,ng,62,1
85,ng,62,1
86,ng,62,1
87,ng,62,1
88,ng,62,1
89,ng,62,1
90,ng,62,1
91,ng,62,1
92,ng,62,1
93,ng,62,1
94,ng,62,1
95,ng,62,1
96,ng,62,1
97,ng,62,1
98,ng,62,1
99,ng,62,1
100,ng,62,1
101,ng,62,1
102,ng,62,1
103,ng,62,1
104,ng,62,1
105,ng,62,1
106,ng,62,1
107,ng,62,1
108,ng,62,1
109,ng,62,1
110,ng,62,1
111,ng,62,1
112,ng,62,1
113,ng,62,1
114,ng,62,1
115,ng,62,1
116,ng,62,1
117,ng,62,1
118,ng,62,1
119,ng,62,1
120,ng,62,1
121,ng,62,1
122,ng,62,1
123,ng,62,1
124,ng,62,1
125,ng,62,1
126,ng,62,1
127,ng,62,1
128,ng,62,1
129,ng,62,1
130,ng,62,1
131,ng,62,1
132,ng,62,1
133,ng,62,1
134,ng,62,1
135,ng,62,1
136,ng,62,1
137,ng,62,1
138,ng,62,1
139,ng,62,1
140,ng,62,1
141,ng,62,1
142,ng,62,1
143,ng,62,1
144,ng,62,1
145,ng,62,1
146,ng,62,1
147,ng,62,1
148,ng,62,1
149,ng,62,1
150,ng,62,1
1,ng,63,1
2,ng,63,1
3,ng,63,1
4,ng,63,1
5,ng,63,1
6,ng,63,1
7,ng,63,1
8,ng,63,1
9,ng,63,1
10,ng,63,1
11,ng,63,1
12,ng,63,1
13,ng,63,1
14,ng,63,1
15,ng,63,1
16,ng,63,1
17,ng,63,1
18,ng,63,1
19,ng,63,1
20,ng,63,1
21,ng,63,1
22,ng,63,1
23,ng,63,1
