l,t,n,sc,sc_line
36,2,2,2,1
36,2,2,3,1
36,2,2,4,1
36,2,2,5,1
36,2,2,6,1
36,2,2,7,1
36,2,2,8,1
36,2,2,9,1
36,2,2,10,1
36,2,2,11,1
36,2,2,12,1
36,2,2,13,1
36,2,2,14,1
36,2,2,15,1
36,2,2,16,1
36,2,2,17,1
36,2,2,18,1
36,2,2,19,1
36,2,2,20,1
36,2,2,21,1
36,2,2,22,1
36,2,2,23,1
36,2,2,24,1
36,2,2,25,1
36,2,2,26,1
36,2,2,27,1
36,2,2,28,1
36,2,2,29,1
36,2,2,30,1
36,2,2,31,1
36,2,2,32,1
36,2,2,33,1
36,2,2,34,1
36,2,2,35,1
36,2,2,36,1
36,2,2,37,1
36,2,2,38,1
36,2,2,39,1
36,2,2,40,1
36,2,2,41,1
36,2,2,42,1
36,2,2,43,1
36,2,2,44,1
36,2,2,45,1
36,2,2,46,1
36,2,2,47,1
36,2,2,48,1
36,2,2,49,1
36,2,2,50,1
36,2,2,51,1
36,2,2,52,1
36,2,2,53,1
36,2,2,54,1
36,2,2,55,1
36,2,2,56,1
36,2,2,57,1
36,2,2,58,1
36,2,2,59,1
36,2,2,60,1
37,1,1,0,1
37,1,1,1,1
37,1,1,2,1
37,1,1,3,1
37,1,1,4,1
37,1,1,5,1
37,1,1,6,1
37,1,1,7,1
37,1,1,8,1
37,1,1,9,1
37,1,1,10,1
37,1,1,11,1
37,1,1,12,1
37,1,1,13,1
37,1,1,14,1
37,1,1,15,1
37,1,1,16,1
37,1,1,17,1
37,1,1,18,1
37,1,1,19,1
37,1,1,20,1
37,1,1,21,1
37,1,1,22,1
37,1,1,23,1
37,1,1,24,1
37,1,1,25,1
37,1,1,26,1
37,1,1,27,1
37,1,1,28,1
37,1,1,29,1
37,1,1,30,1
37,1,1,31,1
37,1,1,32,1
37,1,1,33,1
37,1,1,34,1
37,1,1,35,1
37,1,1,36,1
37,1,1,37,1
37,1,1,38,1
37,1,1,39,1
37,1,1,40,1
37,1,1,41,1
37,1,1,42,1
37,1,1,43,1
37,1,1,44,1
37,1,1,45,1
37,1,1,46,1
37,1,1,47,1
37,1,1,48,1
37,1,1,49,1
37,1,1,50,1
37,1,1,51,1
37,1,1,52,1
37,1,1,53,1
37,1,1,54,1
37,1,1,55,1
37,1,1,56,1
37,1,1,57,1
37,1,1,58,1
37,1,1,59,1
37,1,1,60,1
37,1,2,0,1
37,1,2,1,1
37,1,2,2,1
37,1,2,3,1
37,1,2,4,1
37,1,2,5,1
37,1,2,6,1
37,1,2,7,1
37,1,2,8,1
37,1,2,9,1
37,1,2,10,1
37,1,2,11,1
37,1,2,12,1
37,1,2,13,1
37,1,2,14,1
37,1,2,15,1
37,1,2,16,1
37,1,2,17,1
37,1,2,18,1
37,1,2,19,1
37,1,2,20,1
37,1,2,21,1
37,1,2,22,1
37,1,2,23,1
37,1,2,24,1
37,1,2,25,1
37,1,2,26,1
37,1,2,27,1
37,1,2,28,1
37,1,2,29,1
37,1,2,30,1
37,1,2,31,1
37,1,2,32,1
37,1,2,33,1
37,1,2,34,1
37,1,2,35,1
37,1,2,36,1
37,1,2,37,1
37,1,2,38,1
37,1,2,39,1
37,1,2,40,1
37,1,2,41,1
37,1,2,42,1
37,1,2,43,1
37,1,2,44,1
37,1,2,45,1
37,1,2,46,1
37,1,2,47,1
37,1,2,48,1
37,1,2,49,1
37,1,2,50,1
37,1,2,51,1
37,1,2,52,1
37,1,2,53,1
37,1,2,54,1
37,1,2,55,1
37,1,2,56,1
37,1,2,57,1
37,1,2,58,1
37,1,2,59,1
37,1,2,60,1
37,2,1,0,1
37,2,1,1,1
37,2,1,2,1
37,2,1,3,1
37,2,1,4,1
37,2,1,5,1
37,2,1,6,1
37,2,1,7,1
37,2,1,8,1
37,2,1,9,1
37,2,1,10,1
37,2,1,11,1
37,2,1,12,1
37,2,1,13,1
37,2,1,14,1
37,2,1,15,1
37,2,1,16,1
37,2,1,17,1
37,2,1,18,1
37,2,1,19,1
37,2,1,20,1
37,2,1,21,1
37,2,1,22,1
37,2,1,23,1
37,2,1,24,1
37,2,1,25,1
37,2,1,26,1
37,2,1,27,1
37,2,1,28,1
37,2,1,29,1
37,2,1,30,1
37,2,1,31,1
37,2,1,32,1
37,2,1,33,1
37,2,1,34,1
37,2,1,35,1
37,2,1,36,1
37,2,1,37,1
37,2,1,38,1
37,2,1,39,1
37,2,1,40,1
37,2,1,41,1
37,2,1,42,1
37,2,1,43,1
37,2,1,44,1
37,2,1,45,1
37,2,1,46,1
37,2,1,47,1
37,2,1,48,1
37,2,1,49,1
37,2,1,50,1
37,2,1,51,1
37,2,1,52,1
37,2,1,53,1
37,2,1,54,1
37,2,1,55,1
37,2,1,56,1
37,2,1,57,1
37,2,1,58,1
37,2,1,59,1
37,2,1,60,1
37,2,2,0,1
37,2,2,1,1
37,2,2,2,1
37,2,2,3,1
37,2,2,4,1
37,2,2,5,1
37,2,2,6,1
37,2,2,7,1
37,2,2,8,1
37,2,2,9,1
37,2,2,10,1
37,2,2,11,1
37,2,2,12,1
37,2,2,13,1
37,2,2,14,1
37,2,2,15,1
37,2,2,16,1
37,2,2,17,1
37,2,2,18,1
37,2,2,19,1
37,2,2,20,1
37,2,2,21,1
37,2,2,22,1
37,2,2,23,1
37,2,2,24,1
37,2,2,25,1
37,2,2,26,1
37,2,2,27,1
37,2,2,28,1
37,2,2,29,1
37,2,2,30,1
37,2,2,31,1
37,2,2,32,1
37,2,2,33,1
37,2,2,34,1
37,2,2,35,1
37,2,2,36,1
37,2,2,37,1
37,2,2,38,1
37,2,2,39,1
37,2,2,40,1
37,2,2,41,1
37,2,2,42,1
37,2,2,43,1
37,2,2,44,1
37,2,2,45,1
37,2,2,46,1
37,2,2,47,1
37,2,2,48,1
37,2,2,49,1
37,2,2,50,1
37,2,2,51,1
37,2,2,52,1
37,2,2,53,1
37,2,2,54,1
37,2,2,55,1
37,2,2,56,1
37,2,2,57,1
37,2,2,58,1
37,2,2,59,1
37,2,2,60,1
38,1,1,0,1
38,1,1,1,1
38,1,1,2,1
38,1,1,3,1
38,1,1,4,1
38,1,1,5,1
38,1,1,6,1
38,1,1,7,1
38,1,1,8,1
38,1,1,9,1
38,1,1,10,1
38,1,1,11,1
38,1,1,12,1
38,1,1,13,1
38,1,1,14,1
38,1,1,15,1
38,1,1,16,1
38,1,1,17,1
38,1,1,18,1
38,1,1,19,1
38,1,1,20,1
38,1,1,21,1
38,1,1,22,1
38,1,1,23,1
38,1,1,24,1
38,1,1,25,1
38,1,1,26,1
38,1,1,27,1
38,1,1,28,1
38,1,1,29,1
38,1,1,30,1
38,1,1,31,1
38,1,1,32,1
38,1,1,33,1
38,1,1,34,1
38,1,1,35,1
38,1,1,36,1
38,1,1,37,1
38,1,1,38,1
38,1,1,39,1
38,1,1,40,1
38,1,1,41,1
38,1,1,42,1
38,1,1,43,1
38,1,1,44,1
38,1,1,45,1
38,1,1,46,1
38,1,1,47,1
38,1,1,48,1
38,1,1,49,1
38,1,1,50,1
38,1,1,51,1
38,1,1,52,1
38,1,1,53,1
38,1,1,54,1
38,1,1,55,1
38,1,1,56,1
38,1,1,57,1
38,1,1,58,1
38,1,1,59,1
38,1,1,60,1
38,1,2,0,1
38,1,2,1,1
38,1,2,2,1
38,1,2,3,1
38,1,2,4,1
38,1,2,5,1
38,1,2,6,1
38,1,2,7,1
38,1,2,8,1
38,1,2,9,1
38,1,2,10,1
38,1,2,11,1
38,1,2,12,1
38,1,2,13,1
38,1,2,14,1
38,1,2,15,1
38,1,2,16,1
38,1,2,17,1
38,1,2,18,1
38,1,2,19,1
38,1,2,20,1
38,1,2,21,1
38,1,2,22,1
38,1,2,23,1
38,1,2,24,1
38,1,2,25,1
38,1,2,26,1
38,1,2,27,1
38,1,2,28,1
38,1,2,29,1
38,1,2,30,1
38,1,2,31,1
38,1,2,32,1
38,1,2,33,1
38,1,2,34,1
38,1,2,35,1
38,1,2,36,1
38,1,2,37,1
38,1,2,38,1
38,1,2,39,1
38,1,2,40,1
38,1,2,41,1
38,1,2,42,1
38,1,2,43,1
38,1,2,44,1
38,1,2,45,1
38,1,2,46,1
38,1,2,47,1
38,1,2,48,1
38,1,2,49,1
38,1,2,50,1
38,1,2,51,1
38,1,2,52,1
38,1,2,53,1
38,1,2,54,1
38,1,2,55,1
38,1,2,56,1
38,1,2,57,1
38,1,2,58,1
38,1,2,59,1
38,1,2,60,1
38,2,1,0,1
38,2,1,1,1
38,2,1,2,1
38,2,1,3,1
38,2,1,4,1
38,2,1,5,1
38,2,1,6,1
38,2,1,7,1
38,2,1,8,1
38,2,1,9,1
38,2,1,10,1
38,2,1,11,1
38,2,1,12,1
38,2,1,13,1
38,2,1,14,1
38,2,1,15,1
38,2,1,16,1
38,2,1,17,1
38,2,1,18,1
38,2,1,19,1
38,2,1,20,1
38,2,1,21,1
38,2,1,22,1
38,2,1,23,1
38,2,1,24,1
38,2,1,25,1
38,2,1,26,1
38,2,1,27,1
38,2,1,28,1
38,2,1,29,1
38,2,1,30,1
38,2,1,31,1
38,2,1,32,1
38,2,1,33,1
38,2,1,34,1
38,2,1,35,1
38,2,1,36,1
38,2,1,37,1
38,2,1,38,1
38,2,1,39,1
38,2,1,40,1
38,2,1,41,1
38,2,1,42,1
38,2,1,43,1
38,2,1,44,1
38,2,1,45,1
38,2,1,46,1
38,2,1,47,1
38,2,1,48,1
38,2,1,49,1
38,2,1,50,1
38,2,1,51,1
38,2,1,52,1
38,2,1,53,1
38,2,1,54,1
38,2,1,55,1
38,2,1,56,1
38,2,1,57,1
38,2,1,58,1
38,2,1,59,1
38,2,1,60,1
38,2,2,0,1
38,2,2,1,1
38,2,2,2,1
38,2,2,3,1
38,2,2,4,1
38,2,2,5,1
38,2,2,6,1
38,2,2,7,1
38,2,2,8,1
38,2,2,9,1
38,2,2,10,1
38,2,2,11,1
38,2,2,12,1
38,2,2,13,1
38,2,2,14,1
38,2,2,15,1
38,2,2,16,1
38,2,2,17,1
38,2,2,18,1
38,2,2,19,1
38,2,2,20,1
38,2,2,21,1
38,2,2,22,1
38,2,2,23,1
38,2,2,24,1
38,2,2,25,1
38,2,2,26,1
38,2,2,27,1
38,2,2,28,1
38,2,2,29,1
38,2,2,30,1
38,2,2,31,1
38,2,2,32,1
38,2,2,33,1
38,2,2,34,1
38,2,2,35,1
38,2,2,36,1
38,2,2,37,1
38,2,2,38,1
38,2,2,39,1
38,2,2,40,1
38,2,2,41,1
38,2,2,42,1
38,2,2,43,1
38,2,2,44,1
38,2,2,45,1
38,2,2,46,1
38,2,2,47,1
38,2,2,48,1
38,2,2,49,1
38,2,2,50,1
38,2,2,51,1
38,2,2,52,1
38,2,2,53,1
38,2,2,54,1
38,2,2,55,1
38,2,2,56,1
38,2,2,57,1
38,2,2,58,1
38,2,2,59,1
38,2,2,60,1
39,1,1,0,1
39,1,1,1,1
39,1,1,2,1
39,1,1,3,1
39,1,1,4,1
39,1,1,5,1
39,1,1,6,1
39,1,1,7,1
39,1,1,8,1
39,1,1,9,1
39,1,1,10,1
39,1,1,11,1
39,1,1,12,1
39,1,1,13,1
39,1,1,14,1
39,1,1,15,1
39,1,1,16,1
39,1,1,17,1
39,1,1,18,1
39,1,1,19,1
39,1,1,20,1
39,1,1,21,1
39,1,1,22,1
39,1,1,23,1
39,1,1,24,1
39,1,1,25,1
39,1,1,26,1
39,1,1,27,1
39,1,1,28,1
39,1,1,29,1
39,1,1,30,1
39,1,1,31,1
39,1,1,32,1
39,1,1,33,1
39,1,1,34,1
39,1,1,35,1
39,1,1,36,1
39,1,1,37,1
39,1,1,38,1
39,1,1,39,1
39,1,1,40,1
39,1,1,41,1
39,1,1,42,1
39,1,1,43,1
39,1,1,44,1
39,1,1,45,1
39,1,1,46,1
39,1,1,47,1
39,1,1,48,1
39,1,1,49,1
39,1,1,50,1
39,1,1,51,1
39,1,1,52,1
39,1,1,53,1
39,1,1,54,1
39,1,1,55,1
39,1,1,56,1
39,1,1,57,1
39,1,1,58,1
39,1,1,59,1
39,1,1,60,1
39,1,2,0,1
39,1,2,1,1
39,1,2,2,1
39,1,2,3,1
39,1,2,4,1
39,1,2,5,1
39,1,2,6,1
39,1,2,7,1
39,1,2,8,1
39,1,2,9,1
39,1,2,10,1
39,1,2,11,1
39,1,2,12,1
39,1,2,13,1
39,1,2,14,1
39,1,2,15,1
39,1,2,16,1
39,1,2,17,1
39,1,2,18,1
39,1,2,19,1
39,1,2,20,1
39,1,2,21,1
39,1,2,22,1
39,1,2,23,1
39,1,2,24,1
39,1,2,25,1
39,1,2,26,1
39,1,2,27,1
39,1,2,28,1
39,1,2,29,1
39,1,2,30,1
39,1,2,31,1
39,1,2,32,1
39,1,2,33,1
39,1,2,34,1
39,1,2,35,1
39,1,2,36,1
39,1,2,37,1
39,1,2,38,1
39,1,2,39,1
39,1,2,40,1
39,1,2,41,1
39,1,2,42,1
39,1,2,43,1
39,1,2,44,1
39,1,2,45,1
39,1,2,46,1
39,1,2,47,1
39,1,2,48,1
39,1,2,49,1
39,1,2,50,1
39,1,2,51,1
39,1,2,52,1
39,1,2,53,1
39,1,2,54,1
39,1,2,55,1
39,1,2,56,1
39,1,2,57,1
39,1,2,58,1
39,1,2,59,1
39,1,2,60,1
39,2,1,0,1
39,2,1,1,1
39,2,1,2,1
39,2,1,3,1
39,2,1,4,1
39,2,1,5,1
39,2,1,6,1
39,2,1,7,1
39,2,1,8,1
39,2,1,9,1
39,2,1,10,1
39,2,1,11,1
39,2,1,12,1
39,2,1,13,1
39,2,1,14,1
39,2,1,15,1
39,2,1,16,1
39,2,1,17,1
39,2,1,18,1
39,2,1,19,1
39,2,1,20,1
39,2,1,21,1
39,2,1,22,1
39,2,1,23,1
39,2,1,24,1
39,2,1,25,1
39,2,1,26,1
39,2,1,27,1
39,2,1,28,1
39,2,1,29,1
39,2,1,30,1
39,2,1,31,1
39,2,1,32,1
39,2,1,33,1
39,2,1,34,1
39,2,1,35,1
39,2,1,36,1
39,2,1,37,1
39,2,1,38,1
39,2,1,39,1
39,2,1,40,1
39,2,1,41,1
39,2,1,42,1
39,2,1,43,1
39,2,1,44,1
39,2,1,45,1
39,2,1,46,1
39,2,1,47,1
39,2,1,48,1
39,2,1,49,1
39,2,1,50,1
39,2,1,51,1
39,2,1,52,1
39,2,1,53,1
39,2,1,54,1
39,2,1,55,1
39,2,1,56,1
39,2,1,57,1
39,2,1,58,1
39,2,1,59,1
39,2,1,60,1
39,2,2,0,1
39,2,2,1,1
39,2,2,2,1
39,2,2,3,1
39,2,2,4,1
39,2,2,5,1
39,2,2,6,1
39,2,2,7,1
39,2,2,8,1
39,2,2,9,1
39,2,2,10,1
39,2,2,11,1
39,2,2,12,1
39,2,2,13,1
39,2,2,14,1
39,2,2,15,1
39,2,2,16,1
39,2,2,17,1
39,2,2,18,1
39,2,2,19,1
39,2,2,20,1
39,2,2,21,1
39,2,2,22,1
39,2,2,23,1
39,2,2,24,1
39,2,2,25,1
39,2,2,26,1
39,2,2,27,1
39,2,2,28,1
39,2,2,29,1
39,2,2,30,1
39,2,2,31,1
39,2,2,32,1
39,2,2,33,1
39,2,2,34,1
39,2,2,35,1
39,2,2,36,1
39,2,2,37,1
39,2,2,38,1
39,2,2,39,1
39,2,2,40,1
39,2,2,41,1
39,2,2,42,1
39,2,2,43,1
39,2,2,44,1
39,2,2,45,1
39,2,2,46,1
39,2,2,47,1
39,2,2,48,1
39,2,2,49,1
39,2,2,50,1
39,2,2,51,1
39,2,2,52,1
39,2,2,53,1
39,2,2,54,1
39,2,2,55,1
39,2,2,56,1
39,2,2,57,1
39,2,2,58,1
39,2,2,59,1
39,2,2,60,1
40,1,1,0,1
40,1,1,1,1
40,1,1,2,1
40,1,1,3,1
40,1,1,4,1
40,1,1,5,1
40,1,1,6,1
40,1,1,7,1
40,1,1,8,1
40,1,1,9,1
40,1,1,10,1
40,1,1,11,1
40,1,1,12,1
40,1,1,13,1
40,1,1,14,1
40,1,1,15,1
40,1,1,16,1
40,1,1,17,1
40,1,1,18,1
40,1,1,19,1
40,1,1,20,1
40,1,1,21,1
40,1,1,22,1
40,1,1,23,1
40,1,1,24,1
40,1,1,25,1
40,1,1,26,1
40,1,1,27,1
40,1,1,28,1
40,1,1,29,1
40,1,1,30,1
40,1,1,31,1
40,1,1,32,1
40,1,1,33,1
40,1,1,34,1
40,1,1,35,1
40,1,1,36,1
40,1,1,37,1
40,1,1,38,1
40,1,1,39,1
40,1,1,40,1
40,1,1,41,1
40,1,1,42,1
40,1,1,43,1
40,1,1,44,1
40,1,1,45,1
40,1,1,46,1
40,1,1,47,1
40,1,1,48,1
40,1,1,49,1
40,1,1,50,1
40,1,1,51,1
40,1,1,52,1
40,1,1,53,1
40,1,1,54,1
40,1,1,55,1
40,1,1,56,1
40,1,1,57,1
40,1,1,58,1
40,1,1,59,1
40,1,1,60,1
40,1,2,0,1
40,1,2,1,1
40,1,2,2,1
40,1,2,3,1
40,1,2,4,1
40,1,2,5,1
40,1,2,6,1
40,1,2,7,1
40,1,2,8,1
40,1,2,9,1
40,1,2,10,1
40,1,2,11,1
40,1,2,12,1
40,1,2,13,1
40,1,2,14,1
40,1,2,15,1
40,1,2,16,1
40,1,2,17,1
40,1,2,18,1
40,1,2,19,1
40,1,2,20,1
40,1,2,21,1
40,1,2,22,1
40,1,2,23,1
40,1,2,24,1
40,1,2,25,1
40,1,2,26,1
40,1,2,27,1
40,1,2,28,1
40,1,2,29,1
40,1,2,30,1
40,1,2,31,1
40,1,2,32,1
40,1,2,33,1
40,1,2,34,1
40,1,2,35,1
40,1,2,36,1
40,1,2,37,1
40,1,2,38,1
40,1,2,39,1
40,1,2,40,1
40,1,2,41,1
40,1,2,42,1
40,1,2,43,1
40,1,2,44,1
40,1,2,45,1
40,1,2,46,1
40,1,2,47,1
40,1,2,48,1
40,1,2,49,1
40,1,2,50,1
40,1,2,51,1
40,1,2,52,1
40,1,2,53,1
40,1,2,54,1
40,1,2,55,1
40,1,2,56,1
40,1,2,57,1
40,1,2,58,1
40,1,2,59,1
40,1,2,60,1
40,2,1,0,1
40,2,1,1,1
40,2,1,2,1
40,2,1,3,1
40,2,1,4,1
40,2,1,5,1
40,2,1,6,1
40,2,1,7,1
40,2,1,8,1
40,2,1,9,1
40,2,1,10,1
40,2,1,11,1
40,2,1,12,1
40,2,1,13,1
40,2,1,14,1
40,2,1,15,1
40,2,1,16,1
40,2,1,17,1
40,2,1,18,1
40,2,1,19,1
40,2,1,20,1
40,2,1,21,1
40,2,1,22,1
40,2,1,23,1
40,2,1,24,1
40,2,1,25,1
40,2,1,26,1
40,2,1,27,1
40,2,1,28,1
40,2,1,29,1
40,2,1,30,1
40,2,1,31,1
40,2,1,32,1
40,2,1,33,1
40,2,1,34,1
40,2,1,35,1
40,2,1,36,1
40,2,1,37,1
40,2,1,38,1
40,2,1,39,1
40,2,1,40,1
40,2,1,41,1
40,2,1,42,1
40,2,1,43,1
40,2,1,44,1
40,2,1,45,1
40,2,1,46,1
40,2,1,47,1
40,2,1,48,1
40,2,1,49,1
40,2,1,50,1
40,2,1,51,1
40,2,1,52,1
40,2,1,53,1
40,2,1,54,1
40,2,1,55,1
40,2,1,56,1
40,2,1,57,1
40,2,1,58,1
40,2,1,59,1
40,2,1,60,1
40,2,2,0,1
40,2,2,1,1
40,2,2,2,1
40,2,2,3,1
40,2,2,4,1
40,2,2,5,1
40,2,2,6,1
40,2,2,7,1
40,2,2,8,1
40,2,2,9,1
40,2,2,10,1
40,2,2,11,1
40,2,2,12,1
40,2,2,13,1
40,2,2,14,1
40,2,2,15,1
40,2,2,16,1
40,2,2,17,1
40,2,2,18,1
40,2,2,19,1
40,2,2,20,1
40,2,2,21,1
40,2,2,22,1
40,2,2,23,1
40,2,2,24,1
40,2,2,25,1
40,2,2,26,1
40,2,2,27,1
40,2,2,28,1
40,2,2,29,1
40,2,2,30,1
40,2,2,31,1
40,2,2,32,1
40,2,2,33,1
40,2,2,34,1
40,2,2,35,1
40,2,2,36,1
40,2,2,37,1
40,2,2,38,1
40,2,2,39,1
40,2,2,40,1
40,2,2,41,1
40,2,2,42,1
40,2,2,43,1
40,2,2,44,1
40,2,2,45,1
40,2,2,46,1
40,2,2,47,1
40,2,2,48,1
40,2,2,49,1
40,2,2,50,1
40,2,2,51,1
40,2,2,52,1
40,2,2,53,1
40,2,2,54,1
40,2,2,55,1
40,2,2,56,1
40,2,2,57,1
40,2,2,58,1
40,2,2,59,1
40,2,2,60,1
41,1,1,0,1
41,1,1,1,1
41,1,1,2,1
41,1,1,3,1
41,1,1,4,1
41,1,1,5,1
41,1,1,6,1
41,1,1,7,1
41,1,1,8,1
41,1,1,9,1
41,1,1,10,1
41,1,1,11,1
41,1,1,12,1
41,1,1,13,1
41,1,1,14,1
41,1,1,15,1
41,1,1,16,1
41,1,1,17,1
41,1,1,18,1
41,1,1,19,1
41,1,1,20,1
41,1,1,21,1
41,1,1,22,1
41,1,1,23,1
41,1,1,24,1
41,1,1,25,1
41,1,1,26,1
41,1,1,27,1
41,1,1,28,1
41,1,1,29,1
41,1,1,30,1
41,1,1,31,1
41,1,1,32,1
41,1,1,33,1
41,1,1,34,1
41,1,1,35,1
41,1,1,36,1
41,1,1,37,1
41,1,1,38,1
41,1,1,39,1
41,1,1,40,1
41,1,1,41,1
41,1,1,42,1
41,1,1,43,1
41,1,1,44,1
41,1,1,45,1
41,1,1,46,1
41,1,1,47,1
41,1,1,48,1
41,1,1,49,1
41,1,1,50,1
41,1,1,51,1
41,1,1,52,1
41,1,1,53,1
41,1,1,54,1
41,1,1,55,1
41,1,1,56,1
41,1,1,57,1
41,1,1,58,1
41,1,1,59,1
41,1,1,60,1
41,1,2,0,1
41,1,2,1,1
41,1,2,2,1
41,1,2,3,1
41,1,2,4,1
41,1,2,5,1
41,1,2,6,1
41,1,2,7,1
41,1,2,8,1
41,1,2,9,1
41,1,2,10,1
41,1,2,11,1
41,1,2,12,1
41,1,2,13,1
41,1,2,14,1
41,1,2,15,1
41,1,2,16,1
41,1,2,17,1
41,1,2,18,1
41,1,2,19,1
41,1,2,20,1
41,1,2,21,1
41,1,2,22,1
41,1,2,23,1
41,1,2,24,1
41,1,2,25,1
41,1,2,26,1
41,1,2,27,1
41,1,2,28,1
41,1,2,29,1
41,1,2,30,1
41,1,2,31,1
41,1,2,32,1
41,1,2,33,1
41,1,2,34,1
41,1,2,35,1
41,1,2,36,1
41,1,2,37,1
41,1,2,38,1
41,1,2,39,1
41,1,2,40,1
41,1,2,41,1
41,1,2,42,1
41,1,2,43,1
41,1,2,44,1
41,1,2,45,1
41,1,2,46,1
41,1,2,47,1
41,1,2,48,1
41,1,2,49,1
41,1,2,50,1
41,1,2,51,1
41,1,2,52,1
41,1,2,53,1
41,1,2,54,1
41,1,2,55,1
41,1,2,56,1
41,1,2,57,1
41,1,2,58,1
41,1,2,59,1
41,1,2,60,1
41,2,1,0,1
41,2,1,1,1
41,2,1,2,1
41,2,1,3,1
41,2,1,4,1
41,2,1,5,1
41,2,1,6,1
41,2,1,7,1
41,2,1,8,1
41,2,1,9,1
41,2,1,10,1
41,2,1,11,1
41,2,1,12,1
41,2,1,13,1
41,2,1,14,1
41,2,1,15,1
41,2,1,16,1
41,2,1,17,1
41,2,1,18,1
41,2,1,19,1
41,2,1,20,1
41,2,1,21,1
41,2,1,22,1
41,2,1,23,1
41,2,1,24,1
41,2,1,25,1
41,2,1,26,1
41,2,1,27,1
41,2,1,28,1
41,2,1,29,1
41,2,1,30,1
41,2,1,31,1
41,2,1,32,1
41,2,1,33,1
41,2,1,34,1
41,2,1,35,1
41,2,1,36,1
41,2,1,37,1
41,2,1,38,1
41,2,1,39,1
41,2,1,40,1
41,2,1,41,1
41,2,1,42,1
41,2,1,43,1
41,2,1,44,1
41,2,1,45,1
41,2,1,46,1
41,2,1,47,1
41,2,1,48,1
41,2,1,49,1
41,2,1,50,1
41,2,1,51,1
41,2,1,52,1
41,2,1,53,1
41,2,1,54,1
41,2,1,55,1
41,2,1,56,1
41,2,1,57,1
41,2,1,58,1
41,2,1,59,1
41,2,1,60,1
41,2,2,0,1
41,2,2,1,1
41,2,2,2,1
41,2,2,3,1
41,2,2,4,1
41,2,2,5,1
41,2,2,6,1
41,2,2,7,1
41,2,2,8,1
41,2,2,9,1
41,2,2,10,1
41,2,2,11,1
41,2,2,12,1
41,2,2,13,1
41,2,2,14,1
41,2,2,15,1
41,2,2,16,1
41,2,2,17,1
41,2,2,18,1
41,2,2,19,1
41,2,2,20,1
41,2,2,21,1
41,2,2,22,1
41,2,2,23,1
41,2,2,24,1
41,2,2,25,1
41,2,2,26,1
41,2,2,27,1
41,2,2,28,1
41,2,2,29,1
41,2,2,30,1
41,2,2,31,1
41,2,2,32,1
41,2,2,33,1
41,2,2,34,1
41,2,2,35,1
41,2,2,36,1
41,2,2,37,1
41,2,2,38,1
41,2,2,39,1
41,2,2,40,1
41,2,2,41,1
41,2,2,42,1
41,2,2,43,1
41,2,2,44,1
41,2,2,45,1
41,2,2,46,1
41,2,2,47,1
41,2,2,48,1
41,2,2,49,1
41,2,2,50,1
41,2,2,51,1
41,2,2,52,1
41,2,2,53,1
41,2,2,54,1
41,2,2,55,1
41,2,2,56,1
41,2,2,57,1
41,2,2,58,1
41,2,2,59,1
41,2,2,60,1
42,1,1,0,1
42,1,1,1,1
42,1,1,2,1
42,1,1,3,1
42,1,1,4,1
42,1,1,5,1
42,1,1,6,1
42,1,1,7,1
42,1,1,8,1
42,1,1,9,1
42,1,1,10,1
42,1,1,11,1
42,1,1,12,1
42,1,1,13,1
42,1,1,14,1
42,1,1,15,1
42,1,1,16,1
42,1,1,17,1
42,1,1,18,1
42,1,1,19,1
42,1,1,20,1
42,1,1,21,1
42,1,1,22,1
42,1,1,23,1
42,1,1,24,1
42,1,1,25,1
42,1,1,26,1
42,1,1,27,1
42,1,1,28,1
42,1,1,29,1
42,1,1,30,1
42,1,1,31,1
42,1,1,32,1
42,1,1,33,1
42,1,1,34,1
42,1,1,35,1
42,1,1,36,1
42,1,1,37,1
42,1,1,38,1
42,1,1,39,1
42,1,1,40,1
42,1,1,41,1
42,1,1,42,1
42,1,1,43,1
42,1,1,44,1
42,1,1,45,1
42,1,1,46,1
42,1,1,47,1
42,1,1,48,1
42,1,1,49,1
42,1,1,50,1
42,1,1,51,1
42,1,1,52,1
42,1,1,53,1
42,1,1,54,1
42,1,1,55,1
42,1,1,56,1
42,1,1,57,1
42,1,1,58,1
42,1,1,59,1
42,1,1,60,1
42,1,2,0,1
42,1,2,1,1
42,1,2,2,1
42,1,2,3,1
42,1,2,4,1
42,1,2,5,1
42,1,2,6,1
42,1,2,7,1
42,1,2,8,1
42,1,2,9,1
42,1,2,10,1
42,1,2,11,1
42,1,2,12,1
42,1,2,13,1
42,1,2,14,1
42,1,2,15,1
42,1,2,16,1
42,1,2,17,1
42,1,2,18,1
42,1,2,19,1
42,1,2,20,1
42,1,2,21,1
42,1,2,22,1
42,1,2,23,1
42,1,2,24,1
42,1,2,25,1
42,1,2,26,1
42,1,2,27,1
42,1,2,28,1
42,1,2,29,1
42,1,2,30,1
42,1,2,31,1
42,1,2,32,1
42,1,2,33,1
42,1,2,34,1
42,1,2,35,1
42,1,2,36,1
42,1,2,37,1
42,1,2,38,1
42,1,2,39,1
42,1,2,40,1
42,1,2,41,1
42,1,2,42,1
42,1,2,43,1
42,1,2,44,1
42,1,2,45,1
42,1,2,46,1
42,1,2,47,1
42,1,2,48,1
42,1,2,49,1
42,1,2,50,1
42,1,2,51,1
42,1,2,52,1
42,1,2,53,1
42,1,2,54,1
42,1,2,55,1
42,1,2,56,1
42,1,2,57,1
